code	year	month	date	value	category	type
JTS00000000HIL	2000	M12	12/1/2000	5395	hires	level
JTS00000000HIL	2001	M01	01/1/2001	5801	hires	level
JTS00000000HIL	2001	M02	02/1/2001	5434	hires	level
JTS00000000HIL	2001	M03	03/1/2001	5619	hires	level
JTS00000000HIL	2001	M04	04/1/2001	5335	hires	level
JTS00000000HIL	2001	M05	05/1/2001	5358	hires	level
JTS00000000HIL	2001	M06	06/1/2001	5083	hires	level
JTS00000000HIL	2001	M07	07/1/2001	5173	hires	level
JTS00000000HIL	2001	M08	08/1/2001	5076	hires	level
JTS00000000HIL	2001	M09	09/1/2001	4961	hires	level
JTS00000000HIL	2001	M10	10/1/2001	5016	hires	level
JTS00000000HIL	2001	M11	11/1/2001	4887	hires	level
JTS00000000HIL	2001	M12	12/1/2001	4788	hires	level
JTS00000000HIL	2002	M01	01/1/2002	4900	hires	level
JTS00000000HIL	2002	M02	02/1/2002	4883	hires	level
JTS00000000HIL	2002	M03	03/1/2002	4626	hires	level
JTS00000000HIL	2002	M04	04/1/2002	4930	hires	level
JTS00000000HIL	2002	M05	05/1/2002	4923	hires	level
JTS00000000HIL	2002	M06	06/1/2002	4821	hires	level
JTS00000000HIL	2002	M07	07/1/2002	5014	hires	level
JTS00000000HIL	2002	M08	08/1/2002	4881	hires	level
JTS00000000HIL	2002	M09	09/1/2002	4870	hires	level
JTS00000000HIL	2002	M10	10/1/2002	4803	hires	level
JTS00000000HIL	2002	M11	11/1/2002	4941	hires	level
JTS00000000HIL	2002	M12	12/1/2002	4930	hires	level
JTS00000000HIL	2003	M01	01/1/2003	5008	hires	level
JTS00000000HIL	2003	M02	02/1/2003	4681	hires	level
JTS00000000HIL	2003	M03	03/1/2003	4444	hires	level
JTS00000000HIL	2003	M04	04/1/2003	4689	hires	level
JTS00000000HIL	2003	M05	05/1/2003	4618	hires	level
JTS00000000HIL	2003	M06	06/1/2003	4772	hires	level
JTS00000000HIL	2003	M07	07/1/2003	4721	hires	level
JTS00000000HIL	2003	M08	08/1/2003	4666	hires	level
JTS00000000HIL	2003	M09	09/1/2003	4870	hires	level
JTS00000000HIL	2003	M10	10/1/2003	4898	hires	level
JTS00000000HIL	2003	M11	11/1/2003	4726	hires	level
JTS00000000HIL	2003	M12	12/1/2003	4967	hires	level
JTS00000000HIL	2004	M01	01/1/2004	4839	hires	level
JTS00000000HIL	2004	M02	02/1/2004	4690	hires	level
JTS00000000HIL	2004	M03	03/1/2004	5170	hires	level
JTS00000000HIL	2004	M04	04/1/2004	5115	hires	level
JTS00000000HIL	2004	M05	05/1/2004	4951	hires	level
JTS00000000HIL	2004	M06	06/1/2004	4949	hires	level
JTS00000000HIL	2004	M07	07/1/2004	4858	hires	level
JTS00000000HIL	2004	M08	08/1/2004	5129	hires	level
JTS00000000HIL	2004	M09	09/1/2004	4984	hires	level
JTS00000000HIL	2004	M10	10/1/2004	5122	hires	level
JTS00000000HIL	2004	M11	11/1/2004	5204	hires	level
JTS00000000HIL	2004	M12	12/1/2004	5239	hires	level
JTS00000000HIL	2005	M01	01/1/2005	5187	hires	level
JTS00000000HIL	2005	M02	02/1/2005	5203	hires	level
JTS00000000HIL	2005	M03	03/1/2005	5207	hires	level
JTS00000000HIL	2005	M04	04/1/2005	5291	hires	level
JTS00000000HIL	2005	M05	05/1/2005	5271	hires	level
JTS00000000HIL	2005	M06	06/1/2005	5286	hires	level
JTS00000000HIL	2005	M07	07/1/2005	5301	hires	level
JTS00000000HIL	2005	M08	08/1/2005	5431	hires	level
JTS00000000HIL	2005	M09	09/1/2005	5429	hires	level
JTS00000000HIL	2005	M10	10/1/2005	5065	hires	level
JTS00000000HIL	2005	M11	11/1/2005	5227	hires	level
JTS00000000HIL	2005	M12	12/1/2005	5057	hires	level
JTS00000000HIL	2006	M01	01/1/2006	5218	hires	level
JTS00000000HIL	2006	M02	02/1/2006	5347	hires	level
JTS00000000HIL	2006	M03	03/1/2006	5294	hires	level
JTS00000000HIL	2006	M04	04/1/2006	5125	hires	level
JTS00000000HIL	2006	M05	05/1/2006	5470	hires	level
JTS00000000HIL	2006	M06	06/1/2006	5256	hires	level
JTS00000000HIL	2006	M07	07/1/2006	5357	hires	level
JTS00000000HIL	2006	M08	08/1/2006	5208	hires	level
JTS00000000HIL	2006	M09	09/1/2006	5213	hires	level
JTS00000000HIL	2006	M10	10/1/2006	5170	hires	level
JTS00000000HIL	2006	M11	11/1/2006	5469	hires	level
JTS00000000HIL	2006	M12	12/1/2006	5190	hires	level
JTS00000000HIL	2007	M01	01/1/2007	5195	hires	level
JTS00000000HIL	2007	M02	02/1/2007	5178	hires	level
JTS00000000HIL	2007	M03	03/1/2007	5287	hires	level
JTS00000000HIL	2007	M04	04/1/2007	5153	hires	level
JTS00000000HIL	2007	M05	05/1/2007	5217	hires	level
JTS00000000HIL	2007	M06	06/1/2007	5180	hires	level
JTS00000000HIL	2007	M07	07/1/2007	5106	hires	level
JTS00000000HIL	2007	M08	08/1/2007	5131	hires	level
JTS00000000HIL	2007	M09	09/1/2007	5136	hires	level
JTS00000000HIL	2007	M10	10/1/2007	5203	hires	level
JTS00000000HIL	2007	M11	11/1/2007	5177	hires	level
JTS00000000HIL	2007	M12	12/1/2007	5035	hires	level
JTS00000000HIL	2008	M01	01/1/2008	4868	hires	level
JTS00000000HIL	2008	M02	02/1/2008	4863	hires	level
JTS00000000HIL	2008	M03	03/1/2008	4759	hires	level
JTS00000000HIL	2008	M04	04/1/2008	4857	hires	level
JTS00000000HIL	2008	M05	05/1/2008	4604	hires	level
JTS00000000HIL	2008	M06	06/1/2008	4782	hires	level
JTS00000000HIL	2008	M07	07/1/2008	4467	hires	level
JTS00000000HIL	2008	M08	08/1/2008	4580	hires	level
JTS00000000HIL	2008	M09	09/1/2008	4297	hires	level
JTS00000000HIL	2008	M10	10/1/2008	4454	hires	level
JTS00000000HIL	2008	M11	11/1/2008	3899	hires	level
JTS00000000HIL	2008	M12	12/1/2008	4271	hires	level
JTS00000000HIL	2009	M01	01/1/2009	4111	hires	level
JTS00000000HIL	2009	M02	02/1/2009	4004	hires	level
JTS00000000HIL	2009	M03	03/1/2009	3697	hires	level
JTS00000000HIL	2009	M04	04/1/2009	3870	hires	level
JTS00000000HIL	2009	M05	05/1/2009	3736	hires	level
JTS00000000HIL	2009	M06	06/1/2009	3649	hires	level
JTS00000000HIL	2009	M07	07/1/2009	3807	hires	level
JTS00000000HIL	2009	M08	08/1/2009	3734	hires	level
JTS00000000HIL	2009	M09	09/1/2009	3846	hires	level
JTS00000000HIL	2009	M10	10/1/2009	3746	hires	level
JTS00000000HIL	2009	M11	11/1/2009	3966	hires	level
JTS00000000HIL	2009	M12	12/1/2009	3819	hires	level
JTS00000000HIL	2010	M01	01/1/2010	3895	hires	level
JTS00000000HIL	2010	M02	02/1/2010	3805	hires	level
JTS00000000HIL	2010	M03	03/1/2010	4163	hires	level
JTS00000000HIL	2010	M04	04/1/2010	4085	hires	level
JTS00000000HIL	2010	M05	05/1/2010	4380	hires	level
JTS00000000HIL	2010	M06	06/1/2010	4078	hires	level
JTS00000000HIL	2010	M07	07/1/2010	4120	hires	level
JTS00000000HIL	2010	M08	08/1/2010	3916	hires	level
JTS00000000HIL	2010	M09	09/1/2010	3991	hires	level
JTS00000000HIL	2010	M10	10/1/2010	4063	hires	level
JTS00000000HIL	2010	M11	11/1/2010	4130	hires	level
JTS00000000HIL	2010	M12	12/1/2010	4170	hires	level
JTS00000000HIL	2011	M01	01/1/2011	3901	hires	level
JTS00000000HIL	2011	M02	02/1/2011	4048	hires	level
JTS00000000HIL	2011	M03	03/1/2011	4246	hires	level
JTS00000000HIL	2011	M04	04/1/2011	4216	hires	level
JTS00000000HIL	2011	M05	05/1/2011	4131	hires	level
JTS00000000HIL	2011	M06	06/1/2011	4296	hires	level
JTS00000000HIL	2011	M07	07/1/2011	4157	hires	level
JTS00000000HIL	2011	M08	08/1/2011	4192	hires	level
JTS00000000HIL	2011	M09	09/1/2011	4321	hires	level
JTS00000000HIL	2011	M10	10/1/2011	4237	hires	level
JTS00000000HIL	2011	M11	11/1/2011	4263	hires	level
JTS00000000HIL	2011	M12	12/1/2011	4256	hires	level
JTS00000000HIL	2012	M01	01/1/2012	4282	hires	level
JTS00000000HIL	2012	M02	02/1/2012	4446	hires	level
JTS00000000HIL	2012	M03	03/1/2012	4473	hires	level
JTS00000000HIL	2012	M04	04/1/2012	4316	hires	level
JTS00000000HIL	2012	M05	05/1/2012	4430	hires	level
JTS00000000HIL	2012	M06	06/1/2012	4350	hires	level
JTS00000000HIL	2012	M07	07/1/2012	4257	hires	level
JTS00000000HIL	2012	M08	08/1/2012	4440	hires	level
JTS00000000HIL	2012	M09	09/1/2012	4232	hires	level
JTS00000000HIL	2012	M10	10/1/2012	4357	hires	level
JTS00000000HIL	2012	M11	11/1/2012	4465	hires	level
JTS00000000HIL	2012	M12	12/1/2012	4343	hires	level
JTS00000000HIL	2013	M01	01/1/2013	4389	hires	level
JTS00000000HIL	2013	M02	02/1/2013	4551	hires	level
JTS00000000HIL	2013	M03	03/1/2013	4301	hires	level
JTS00000000HIL	2013	M04	04/1/2013	4457	hires	level
JTS00000000HIL	2013	M05	05/1/2013	4541	hires	level
JTS00000000HIL	2013	M06	06/1/2013	4418	hires	level
JTS00000000HIL	2013	M07	07/1/2013	4525	hires	level
JTS00000000HIL	2013	M08	08/1/2013	4592	hires	level
JTS00000000HIL	2013	M09	09/1/2013	4701	hires	level
JTS00000000HIL	2013	M10	10/1/2013	4512	hires	level
JTS00000000HIL	2013	M11	11/1/2013	4574	hires	level
JTS00000000HIL	2013	M12	12/1/2013	4578	hires	level
JTS00000000HIL	2014	M01	01/1/2014	4516	hires	level
JTS00000000HIL	2014	M02	02/1/2014	4699	hires	level
JTS00000000HIL	2014	M03	03/1/2014	4706	hires	level
JTS00000000HIL	2014	M04	04/1/2014	4770	hires	level
JTS00000000HIL	2014	M05	05/1/2014	4718	hires	level
JTS00000000HIR	2000	M12	12/1/2000	4.1	hires	rate
JTS00000000HIR	2001	M01	01/1/2001	4.4	hires	rate
JTS00000000HIR	2001	M02	02/1/2001	4.1	hires	rate
JTS00000000HIR	2001	M03	03/1/2001	4.2	hires	rate
JTS00000000HIR	2001	M04	04/1/2001	4	hires	rate
JTS00000000HIR	2001	M05	05/1/2001	4	hires	rate
JTS00000000HIR	2001	M06	06/1/2001	3.8	hires	rate
JTS00000000HIR	2001	M07	07/1/2001	3.9	hires	rate
JTS00000000HIR	2001	M08	08/1/2001	3.8	hires	rate
JTS00000000HIR	2001	M09	09/1/2001	3.8	hires	rate
JTS00000000HIR	2001	M10	10/1/2001	3.8	hires	rate
JTS00000000HIR	2001	M11	11/1/2001	3.7	hires	rate
JTS00000000HIR	2001	M12	12/1/2001	3.7	hires	rate
JTS00000000HIR	2002	M01	01/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M02	02/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M03	03/1/2002	3.5	hires	rate
JTS00000000HIR	2002	M04	04/1/2002	3.8	hires	rate
JTS00000000HIR	2002	M05	05/1/2002	3.8	hires	rate
JTS00000000HIR	2002	M06	06/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M07	07/1/2002	3.8	hires	rate
JTS00000000HIR	2002	M08	08/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M09	09/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M10	10/1/2002	3.7	hires	rate
JTS00000000HIR	2002	M11	11/1/2002	3.8	hires	rate
JTS00000000HIR	2002	M12	12/1/2002	3.8	hires	rate
JTS00000000HIR	2003	M01	01/1/2003	3.8	hires	rate
JTS00000000HIR	2003	M02	02/1/2003	3.6	hires	rate
JTS00000000HIR	2003	M03	03/1/2003	3.4	hires	rate
JTS00000000HIR	2003	M04	04/1/2003	3.6	hires	rate
JTS00000000HIR	2003	M05	05/1/2003	3.5	hires	rate
JTS00000000HIR	2003	M06	06/1/2003	3.7	hires	rate
JTS00000000HIR	2003	M07	07/1/2003	3.6	hires	rate
JTS00000000HIR	2003	M08	08/1/2003	3.6	hires	rate
JTS00000000HIR	2003	M09	09/1/2003	3.7	hires	rate
JTS00000000HIR	2003	M10	10/1/2003	3.8	hires	rate
JTS00000000HIR	2003	M11	11/1/2003	3.6	hires	rate
JTS00000000HIR	2003	M12	12/1/2003	3.8	hires	rate
JTS00000000HIR	2004	M01	01/1/2004	3.7	hires	rate
JTS00000000HIR	2004	M02	02/1/2004	3.6	hires	rate
JTS00000000HIR	2004	M03	03/1/2004	3.9	hires	rate
JTS00000000HIR	2004	M04	04/1/2004	3.9	hires	rate
JTS00000000HIR	2004	M05	05/1/2004	3.8	hires	rate
JTS00000000HIR	2004	M06	06/1/2004	3.8	hires	rate
JTS00000000HIR	2004	M07	07/1/2004	3.7	hires	rate
JTS00000000HIR	2004	M08	08/1/2004	3.9	hires	rate
JTS00000000HIR	2004	M09	09/1/2004	3.8	hires	rate
JTS00000000HIR	2004	M10	10/1/2004	3.9	hires	rate
JTS00000000HIR	2004	M11	11/1/2004	3.9	hires	rate
JTS00000000HIR	2004	M12	12/1/2004	4	hires	rate
JTS00000000HIR	2005	M01	01/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M02	02/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M03	03/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M04	04/1/2005	4	hires	rate
JTS00000000HIR	2005	M05	05/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M06	06/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M07	07/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M08	08/1/2005	4	hires	rate
JTS00000000HIR	2005	M09	09/1/2005	4	hires	rate
JTS00000000HIR	2005	M10	10/1/2005	3.8	hires	rate
JTS00000000HIR	2005	M11	11/1/2005	3.9	hires	rate
JTS00000000HIR	2005	M12	12/1/2005	3.7	hires	rate
JTS00000000HIR	2006	M01	01/1/2006	3.9	hires	rate
JTS00000000HIR	2006	M02	02/1/2006	3.9	hires	rate
JTS00000000HIR	2006	M03	03/1/2006	3.9	hires	rate
JTS00000000HIR	2006	M04	04/1/2006	3.8	hires	rate
JTS00000000HIR	2006	M05	05/1/2006	4	hires	rate
JTS00000000HIR	2006	M06	06/1/2006	3.9	hires	rate
JTS00000000HIR	2006	M07	07/1/2006	3.9	hires	rate
JTS00000000HIR	2006	M08	08/1/2006	3.8	hires	rate
JTS00000000HIR	2006	M09	09/1/2006	3.8	hires	rate
JTS00000000HIR	2006	M10	10/1/2006	3.8	hires	rate
JTS00000000HIR	2006	M11	11/1/2006	4	hires	rate
JTS00000000HIR	2006	M12	12/1/2006	3.8	hires	rate
JTS00000000HIR	2007	M01	01/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M02	02/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M03	03/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M04	04/1/2007	3.7	hires	rate
JTS00000000HIR	2007	M05	05/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M06	06/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M07	07/1/2007	3.7	hires	rate
JTS00000000HIR	2007	M08	08/1/2007	3.7	hires	rate
JTS00000000HIR	2007	M09	09/1/2007	3.7	hires	rate
JTS00000000HIR	2007	M10	10/1/2007	3.8	hires	rate
JTS00000000HIR	2007	M11	11/1/2007	3.7	hires	rate
JTS00000000HIR	2007	M12	12/1/2007	3.6	hires	rate
JTS00000000HIR	2008	M01	01/1/2008	3.5	hires	rate
JTS00000000HIR	2008	M02	02/1/2008	3.5	hires	rate
JTS00000000HIR	2008	M03	03/1/2008	3.4	hires	rate
JTS00000000HIR	2008	M04	04/1/2008	3.5	hires	rate
JTS00000000HIR	2008	M05	05/1/2008	3.3	hires	rate
JTS00000000HIR	2008	M06	06/1/2008	3.5	hires	rate
JTS00000000HIR	2008	M07	07/1/2008	3.3	hires	rate
JTS00000000HIR	2008	M08	08/1/2008	3.3	hires	rate
JTS00000000HIR	2008	M09	09/1/2008	3.1	hires	rate
JTS00000000HIR	2008	M10	10/1/2008	3.3	hires	rate
JTS00000000HIR	2008	M11	11/1/2008	2.9	hires	rate
JTS00000000HIR	2008	M12	12/1/2008	3.2	hires	rate
JTS00000000HIR	2009	M01	01/1/2009	3.1	hires	rate
JTS00000000HIR	2009	M02	02/1/2009	3	hires	rate
JTS00000000HIR	2009	M03	03/1/2009	2.8	hires	rate
JTS00000000HIR	2009	M04	04/1/2009	2.9	hires	rate
JTS00000000HIR	2009	M05	05/1/2009	2.8	hires	rate
JTS00000000HIR	2009	M06	06/1/2009	2.8	hires	rate
JTS00000000HIR	2009	M07	07/1/2009	2.9	hires	rate
JTS00000000HIR	2009	M08	08/1/2009	2.9	hires	rate
JTS00000000HIR	2009	M09	09/1/2009	3	hires	rate
JTS00000000HIR	2009	M10	10/1/2009	2.9	hires	rate
JTS00000000HIR	2009	M11	11/1/2009	3.1	hires	rate
JTS00000000HIR	2009	M12	12/1/2009	2.9	hires	rate
JTS00000000HIR	2010	M01	01/1/2010	3	hires	rate
JTS00000000HIR	2010	M02	02/1/2010	2.9	hires	rate
JTS00000000HIR	2010	M03	03/1/2010	3.2	hires	rate
JTS00000000HIR	2010	M04	04/1/2010	3.1	hires	rate
JTS00000000HIR	2010	M05	05/1/2010	3.4	hires	rate
JTS00000000HIR	2010	M06	06/1/2010	3.1	hires	rate
JTS00000000HIR	2010	M07	07/1/2010	3.2	hires	rate
JTS00000000HIR	2010	M08	08/1/2010	3	hires	rate
JTS00000000HIR	2010	M09	09/1/2010	3.1	hires	rate
JTS00000000HIR	2010	M10	10/1/2010	3.1	hires	rate
JTS00000000HIR	2010	M11	11/1/2010	3.2	hires	rate
JTS00000000HIR	2010	M12	12/1/2010	3.2	hires	rate
JTS00000000HIR	2011	M01	01/1/2011	3	hires	rate
JTS00000000HIR	2011	M02	02/1/2011	3.1	hires	rate
JTS00000000HIR	2011	M03	03/1/2011	3.2	hires	rate
JTS00000000HIR	2011	M04	04/1/2011	3.2	hires	rate
JTS00000000HIR	2011	M05	05/1/2011	3.1	hires	rate
JTS00000000HIR	2011	M06	06/1/2011	3.3	hires	rate
JTS00000000HIR	2011	M07	07/1/2011	3.1	hires	rate
JTS00000000HIR	2011	M08	08/1/2011	3.2	hires	rate
JTS00000000HIR	2011	M09	09/1/2011	3.3	hires	rate
JTS00000000HIR	2011	M10	10/1/2011	3.2	hires	rate
JTS00000000HIR	2011	M11	11/1/2011	3.2	hires	rate
JTS00000000HIR	2011	M12	12/1/2011	3.2	hires	rate
JTS00000000HIR	2012	M01	01/1/2012	3.2	hires	rate
JTS00000000HIR	2012	M02	02/1/2012	3.3	hires	rate
JTS00000000HIR	2012	M03	03/1/2012	3.3	hires	rate
JTS00000000HIR	2012	M04	04/1/2012	3.2	hires	rate
JTS00000000HIR	2012	M05	05/1/2012	3.3	hires	rate
JTS00000000HIR	2012	M06	06/1/2012	3.2	hires	rate
JTS00000000HIR	2012	M07	07/1/2012	3.2	hires	rate
JTS00000000HIR	2012	M08	08/1/2012	3.3	hires	rate
JTS00000000HIR	2012	M09	09/1/2012	3.1	hires	rate
JTS00000000HIR	2012	M10	10/1/2012	3.2	hires	rate
JTS00000000HIR	2012	M11	11/1/2012	3.3	hires	rate
JTS00000000HIR	2012	M12	12/1/2012	3.2	hires	rate
JTS00000000HIR	2013	M01	01/1/2013	3.2	hires	rate
JTS00000000HIR	2013	M02	02/1/2013	3.4	hires	rate
JTS00000000HIR	2013	M03	03/1/2013	3.2	hires	rate
JTS00000000HIR	2013	M04	04/1/2013	3.3	hires	rate
JTS00000000HIR	2013	M05	05/1/2013	3.3	hires	rate
JTS00000000HIR	2013	M06	06/1/2013	3.2	hires	rate
JTS00000000HIR	2013	M07	07/1/2013	3.3	hires	rate
JTS00000000HIR	2013	M08	08/1/2013	3.4	hires	rate
JTS00000000HIR	2013	M09	09/1/2013	3.4	hires	rate
JTS00000000HIR	2013	M10	10/1/2013	3.3	hires	rate
JTS00000000HIR	2013	M11	11/1/2013	3.3	hires	rate
JTS00000000HIR	2013	M12	12/1/2013	3.3	hires	rate
JTS00000000HIR	2014	M01	01/1/2014	3.3	hires	rate
JTS00000000HIR	2014	M02	02/1/2014	3.4	hires	rate
JTS00000000HIR	2014	M03	03/1/2014	3.4	hires	rate
JTS00000000HIR	2014	M04	04/1/2014	3.5	hires	rate
JTS00000000HIR	2014	M05	05/1/2014	3.4	hires	rate
JTS00000000JOL	2000	M12	12/1/2000	4934	openings	level
JTS00000000JOL	2001	M01	01/1/2001	5273	openings	level
JTS00000000JOL	2001	M02	02/1/2001	4706	openings	level
JTS00000000JOL	2001	M03	03/1/2001	4618	openings	level
JTS00000000JOL	2001	M04	04/1/2001	4668	openings	level
JTS00000000JOL	2001	M05	05/1/2001	4444	openings	level
JTS00000000JOL	2001	M06	06/1/2001	4232	openings	level
JTS00000000JOL	2001	M07	07/1/2001	4354	openings	level
JTS00000000JOL	2001	M08	08/1/2001	4095	openings	level
JTS00000000JOL	2001	M09	09/1/2001	3973	openings	level
JTS00000000JOL	2001	M10	10/1/2001	3594	openings	level
JTS00000000JOL	2001	M11	11/1/2001	3545	openings	level
JTS00000000JOL	2001	M12	12/1/2001	3586	openings	level
JTS00000000JOL	2002	M01	01/1/2002	3587	openings	level
JTS00000000JOL	2002	M02	02/1/2002	3412	openings	level
JTS00000000JOL	2002	M03	03/1/2002	3605	openings	level
JTS00000000JOL	2002	M04	04/1/2002	3357	openings	level
JTS00000000JOL	2002	M05	05/1/2002	3525	openings	level
JTS00000000JOL	2002	M06	06/1/2002	3325	openings	level
JTS00000000JOL	2002	M07	07/1/2002	3343	openings	level
JTS00000000JOL	2002	M08	08/1/2002	3462	openings	level
JTS00000000JOL	2002	M09	09/1/2002	3319	openings	level
JTS00000000JOL	2002	M10	10/1/2002	3502	openings	level
JTS00000000JOL	2002	M11	11/1/2002	3585	openings	level
JTS00000000JOL	2002	M12	12/1/2002	3074	openings	level
JTS00000000JOL	2003	M01	01/1/2003	3686	openings	level
JTS00000000JOL	2003	M02	02/1/2003	3402	openings	level
JTS00000000JOL	2003	M03	03/1/2003	3101	openings	level
JTS00000000JOL	2003	M04	04/1/2003	3182	openings	level
JTS00000000JOL	2003	M05	05/1/2003	3201	openings	level
JTS00000000JOL	2003	M06	06/1/2003	3356	openings	level
JTS00000000JOL	2003	M07	07/1/2003	3195	openings	level
JTS00000000JOL	2003	M08	08/1/2003	3239	openings	level
JTS00000000JOL	2003	M09	09/1/2003	3054	openings	level
JTS00000000JOL	2003	M10	10/1/2003	3196	openings	level
JTS00000000JOL	2003	M11	11/1/2003	3316	openings	level
JTS00000000JOL	2003	M12	12/1/2003	3334	openings	level
JTS00000000JOL	2004	M01	01/1/2004	3391	openings	level
JTS00000000JOL	2004	M02	02/1/2004	3437	openings	level
JTS00000000JOL	2004	M03	03/1/2004	3420	openings	level
JTS00000000JOL	2004	M04	04/1/2004	3466	openings	level
JTS00000000JOL	2004	M05	05/1/2004	3658	openings	level
JTS00000000JOL	2004	M06	06/1/2004	3384	openings	level
JTS00000000JOL	2004	M07	07/1/2004	3835	openings	level
JTS00000000JOL	2004	M08	08/1/2004	3578	openings	level
JTS00000000JOL	2004	M09	09/1/2004	3704	openings	level
JTS00000000JOL	2004	M10	10/1/2004	3779	openings	level
JTS00000000JOL	2004	M11	11/1/2004	3456	openings	level
JTS00000000JOL	2004	M12	12/1/2004	3846	openings	level
JTS00000000JOL	2005	M01	01/1/2005	3595	openings	level
JTS00000000JOL	2005	M02	02/1/2005	3842	openings	level
JTS00000000JOL	2005	M03	03/1/2005	3891	openings	level
JTS00000000JOL	2005	M04	04/1/2005	4115	openings	level
JTS00000000JOL	2005	M05	05/1/2005	3824	openings	level
JTS00000000JOL	2005	M06	06/1/2005	4018	openings	level
JTS00000000JOL	2005	M07	07/1/2005	4162	openings	level
JTS00000000JOL	2005	M08	08/1/2005	4085	openings	level
JTS00000000JOL	2005	M09	09/1/2005	4227	openings	level
JTS00000000JOL	2005	M10	10/1/2005	4230	openings	level
JTS00000000JOL	2005	M11	11/1/2005	4341	openings	level
JTS00000000JOL	2005	M12	12/1/2005	4249	openings	level
JTS00000000JOL	2006	M01	01/1/2006	4278	openings	level
JTS00000000JOL	2006	M02	02/1/2006	4308	openings	level
JTS00000000JOL	2006	M03	03/1/2006	4537	openings	level
JTS00000000JOL	2006	M04	04/1/2006	4495	openings	level
JTS00000000JOL	2006	M05	05/1/2006	4432	openings	level
JTS00000000JOL	2006	M06	06/1/2006	4331	openings	level
JTS00000000JOL	2006	M07	07/1/2006	4081	openings	level
JTS00000000JOL	2006	M08	08/1/2006	4411	openings	level
JTS00000000JOL	2006	M09	09/1/2006	4498	openings	level
JTS00000000JOL	2006	M10	10/1/2006	4454	openings	level
JTS00000000JOL	2006	M11	11/1/2006	4622	openings	level
JTS00000000JOL	2006	M12	12/1/2006	4552	openings	level
JTS00000000JOL	2007	M01	01/1/2007	4590	openings	level
JTS00000000JOL	2007	M02	02/1/2007	4481	openings	level
JTS00000000JOL	2007	M03	03/1/2007	4657	openings	level
JTS00000000JOL	2007	M04	04/1/2007	4534	openings	level
JTS00000000JOL	2007	M05	05/1/2007	4531	openings	level
JTS00000000JOL	2007	M06	06/1/2007	4639	openings	level
JTS00000000JOL	2007	M07	07/1/2007	4430	openings	level
JTS00000000JOL	2007	M08	08/1/2007	4508	openings	level
JTS00000000JOL	2007	M09	09/1/2007	4481	openings	level
JTS00000000JOL	2007	M10	10/1/2007	4278	openings	level
JTS00000000JOL	2007	M11	11/1/2007	4278	openings	level
JTS00000000JOL	2007	M12	12/1/2007	4323	openings	level
JTS00000000JOL	2008	M01	01/1/2008	4223	openings	level
JTS00000000JOL	2008	M02	02/1/2008	4039	openings	level
JTS00000000JOL	2008	M03	03/1/2008	4012	openings	level
JTS00000000JOL	2008	M04	04/1/2008	3850	openings	level
JTS00000000JOL	2008	M05	05/1/2008	4000	openings	level
JTS00000000JOL	2008	M06	06/1/2008	3670	openings	level
JTS00000000JOL	2008	M07	07/1/2008	3762	openings	level
JTS00000000JOL	2008	M08	08/1/2008	3584	openings	level
JTS00000000JOL	2008	M09	09/1/2008	3210	openings	level
JTS00000000JOL	2008	M10	10/1/2008	3273	openings	level
JTS00000000JOL	2008	M11	11/1/2008	3059	openings	level
JTS00000000JOL	2008	M12	12/1/2008	3049	openings	level
JTS00000000JOL	2009	M01	01/1/2009	2763	openings	level
JTS00000000JOL	2009	M02	02/1/2009	2794	openings	level
JTS00000000JOL	2009	M03	03/1/2009	2493	openings	level
JTS00000000JOL	2009	M04	04/1/2009	2271	openings	level
JTS00000000JOL	2009	M05	05/1/2009	2413	openings	level
JTS00000000JOL	2009	M06	06/1/2009	2388	openings	level
JTS00000000JOL	2009	M07	07/1/2009	2146	openings	level
JTS00000000JOL	2009	M08	08/1/2009	2294	openings	level
JTS00000000JOL	2009	M09	09/1/2009	2434	openings	level
JTS00000000JOL	2009	M10	10/1/2009	2376	openings	level
JTS00000000JOL	2009	M11	11/1/2009	2419	openings	level
JTS00000000JOL	2009	M12	12/1/2009	2490	openings	level
JTS00000000JOL	2010	M01	01/1/2010	2701	openings	level
JTS00000000JOL	2010	M02	02/1/2010	2535	openings	level
JTS00000000JOL	2010	M03	03/1/2010	2635	openings	level
JTS00000000JOL	2010	M04	04/1/2010	3080	openings	level
JTS00000000JOL	2010	M05	05/1/2010	2927	openings	level
JTS00000000JOL	2010	M06	06/1/2010	2739	openings	level
JTS00000000JOL	2010	M07	07/1/2010	2933	openings	level
JTS00000000JOL	2010	M08	08/1/2010	2922	openings	level
