realDate,iNSA,iSeasonality,iSA,iMonth,cNSA,cSeasonality,cSA,cMonth,year,date,week,avgSeasonality
08/14/1982,536400,84.2,637000,596000,3901000,92.1,4234000,4155000,1982,08/14/2014,33,83.7666666667
08/21/1982,510400,81.3,628000,619000,3834000,89.2,4300000,4191250,1982,08/21/2014,34,79.9625
08/28/1982,502300,77.6,647000,629500,3802000,88.1,4316000,4260250,1982,08/28/2014,35,77.5104166667
09/04/1982,537600,82.5,651000,640750,3565000,81.8,4356000,4301500,1982,09/04/2014,36,77.93125
09/11/1982,467700,73,641000,641750,3834000,86.2,4445000,4354250,1982,09/11/2014,37,75.3979166667
09/18/1982,559500,82.3,680000,654750,3701000,82.8,4468000,4396250,1982,09/18/2014,38,79.9854166667
09/25/1982,535000,79.7,671000,660750,3683000,81.1,4542000,4452750,1982,09/25/2014,39,78.0541666667
10/02/1982,565600,81.4,695000,671750,3720000,80.4,4629000,4521000,1982,10/02/2014,40,81.9541666667
10/09/1982,638100,98,651000,674250,3674000,78.4,4689000,4582000,1982,10/09/2014,41,93.88125
10/16/1982,540300,82.3,656000,668250,3899000,84.8,4599000,4614750,1982,10/16/2014,42,83.7458333333
10/23/1982,577600,92.7,623000,656250,3872000,82.6,4686000,4650750,1982,10/23/2014,43,89.5875
10/30/1982,576800,90.6,637000,641750,3891000,84.7,4595000,4642250,1982,10/30/2014,44,91.0604166667
11/06/1982,604800,102.6,589000,626250,3846000,81.6,4713000,4648250,1982,11/06/2014,45,101.4520833333
11/13/1982,546700,91.2,599000,612000,4221000,92.7,4554000,4637000,1982,11/13/2014,46,95.6854166667
11/20/1982,650400,112.7,577000,600500,3840000,81.8,4695000,4639250,1982,11/20/2014,47,108.5583333333
11/27/1982,574100,93.9,612000,594250,4597000,103.5,4442000,4601000,1982,11/27/2014,48,96.8895833333
12/04/1982,709400,127.4,557000,586250,4460000,98.9,4509000,4550000,1982,12/04/2014,49,128.0395833333
12/11/1982,638200,119.7,533000,569750,4475000,103.1,4339000,4496250,1982,12/11/2014,50,120.1020833333
12/18/1982,598000,116,516000,554500,4273000,97.8,4371000,4415250,1982,12/18/2014,51,118.83125
12/25/1982,653600,133.6,489000,523750,4535000,103.5,4381000,4400000,1982,12/25/2014,52,135.4645833333
01/01/1983,745100,139.6,534000,518000,5112000,127.5,4010000,4275250,1983,01/01/2014,1,148.5
01/08/1983,976600,191.5,510000,512250,5017000,129.1,3885000,4161750,1983,01/08/2014,2,180.9125
01/15/1983,773600,161.4,479000,503000,4982000,126.1,3950000,4056500,1983,01/15/2014,3,154.50625
01/22/1983,650600,135.8,479000,500500,4866000,126.1,3860000,3926250,1983,01/22/2014,4,121.3145833333
01/29/1983,597700,118.9,503000,492750,4867000,125.1,3890000,3896250,1983,01/29/2014,5,117.7895833333
02/05/1983,594200,118.5,501000,490500,4718000,121.7,3877000,3894250,1983,02/05/2014,6,118.0770833333
02/12/1983,525100,108.1,486000,492250,4876000,126.1,3865000,3873000,1983,02/12/2014,7,107.6958333333
02/19/1983,506300,104,487000,494250,4593000,120.3,3819000,3862750,1983,02/19/2014,8,99.5791666667
02/26/1983,448700,93.3,481000,488750,4869000,125.6,3876000,3859250,1983,02/26/2014,9,98.6265306122
03/05/1983,497400,100.4,495000,487250,4620000,121.7,3797000,3839250,1983,03/05/2014,10,100.6916666667
03/12/1983,459700,96.7,475000,484500,4568000,120.6,3787000,3819750,1983,03/12/2014,11,94.76875
03/19/1983,427500,90.9,470000,480250,4387000,116.9,3752000,3803000,1983,03/19/2014,12,90.3145833333
03/26/1983,422100,87.8,481000,480250,4262000,114.1,3734000,3767500,1983,03/26/2014,13,87.2958333333
04/02/1983,423000,86.2,491000,479250,4164000,110.8,3759000,3758000,1983,04/02/2014,14,90.8916666667
04/09/1983,509700,102.8,496000,484500,4120000,108,3814000,3764750,1983,04/09/2014,15,100.3458333333
04/16/1983,464800,90.3,515000,495750,3945000,105.4,3744000,3762750,1983,04/16/2014,16,91.0125
04/23/1983,431300,88.4,488000,497500,3848000,102.3,3762000,3769750,1983,04/23/2014,17,88.7520833333
04/30/1983,399900,81.7,490000,497250,3658000,98.3,3722000,3760500,1983,04/30/2014,18,85.18125
05/07/1983,435000,88,494000,496750,3582000,96.4,3714000,3735500,1983,05/07/2014,19,88.0708333333
05/14/1983,385200,83,464000,484000,3451000,95.2,3625000,3705750,1983,05/14/2014,20,83.71875
05/21/1983,380300,82.6,460000,477000,3369000,91,3701000,3690500,1983,05/21/2014,21,83.2770833333
05/28/1983,373000,82.2,454000,468000,3071000,88.8,3457000,3624250,1983,05/28/2014,22,80.88125
06/04/1983,351100,76.4,459000,459250,3291000,92.8,3548000,3582750,1983,06/04/2014,23,84.76875
06/11/1983,390100,88.3,442000,453750,3120000,90.4,3453000,3539750,1983,06/11/2014,24,89.4979166667
06/18/1983,369200,85.1,434000,447250,3101000,89.8,3452000,3477500,1983,06/18/2014,25,88.6270833333
06/25/1983,383500,86.7,442000,444250,3054000,90.6,3369000,3455500,1983,06/25/2014,26,90.2958333333
07/02/1983,397400,94.1,422000,435000,2785000,86,3239000,3378250,1983,07/02/2014,27,102.0479166667
07/09/1983,451900,109.7,412000,427500,3208000,99.4,3226000,3321500,1983,07/09/2014,28,122.8708333333
07/16/1983,459400,116.1,396000,418000,3117000,96.9,3216000,3262500,1983,07/16/2014,29,115.3395833333
07/23/1983,428300,108.5,395000,406250,2982000,94.5,3155000,3209000,1983,07/23/2014,30,101.0583333333
07/30/1983,383400,92.4,415000,404500,2943000,94.6,3112000,3177250,1983,07/30/2014,31,93.5145833333
08/06/1983,382500,92.1,415000,405250,2886000,92.9,3106000,3147250,1983,08/06/2014,32,92.3583333333
08/13/1983,382300,83.7,457000,420500,2858000,92,3107000,3120000,1983,08/13/2014,33,83.7666666667
08/20/1983,356900,80.2,445000,433000,2782000,88.9,3131000,3114000,1983,08/20/2014,34,79.9625
08/27/1983,323600,75.9,426000,435750,2715000,88.2,3079000,3105750,1983,08/27/2014,35,77.5104166667
09/03/1983,328800,80.1,411000,434750,2474000,81,3055000,3093000,1983,09/03/2014,36,77.93125
09/10/1983,288700,71.7,403000,421250,2596000,86.3,3007000,3068000,1983,09/10/2014,37,75.3979166667
09/17/1983,326900,80.7,405000,411250,2461000,82.2,2993000,3033500,1983,09/17/2014,38,79.9854166667
09/24/1983,324700,78.1,416000,408750,2399000,80.7,2973000,3007000,1983,09/24/2014,39,78.0541666667
10/01/1983,318500,77.1,413000,409250,2332000,79.7,2926000,2974750,1983,10/01/2014,40,81.9541666667
10/08/1983,390500,96.1,406000,410000,2263000,77.3,2929000,2955250,1983,10/08/2014,41,93.88125
10/15/1983,319900,81.2,394000,407250,2435000,83.6,2913000,2935250,1983,10/15/2014,42,83.7458333333
10/22/1983,354900,90.1,394000,401750,2360000,81.8,2886000,2913500,1983,10/22/2014,43,89.5875
10/29/1983,356400,88.3,404000,399500,2405000,84.1,2860000,2897000,1983,10/29/2014,44,91.0604166667
11/05/1983,398200,100.9,395000,396750,2203000,80.1,2750000,2852250,1983,11/05/2014,45,101.4520833333
11/12/1983,347300,89,390000,395750,2551000,91.5,2789000,2821250,1983,11/12/2014,46,95.6854166667
11/19/1983,431900,111.6,387000,394000,2313000,80.3,2879000,2819500,1983,11/19/2014,47,108.5583333333
11/26/1983,362900,91.1,398000,392500,2785000,101.9,2733000,2787750,1983,11/26/2014,48,96.8895833333
12/03/1983,458400,125.6,365000,385000,2709000,99,2737000,2784500,1983,12/03/2014,49,128.0395833333
12/10/1983,442900,120.2,368000,379500,2710000,101.7,2666000,2753750,1983,12/10/2014,50,120.1020833333
12/17/1983,414600,114.5,362000,373250,2762000,98.8,2796000,2733000,1983,12/17/2014,51,118.83125
12/24/1983,496800,131.9,377000,368000,2704000,99.5,2718000,2729250,1983,12/24/2014,52,135.4645833333
12/31/1983,558900,150.2,372000,369750,3080000,116.5,2644000,2706000,1983,12/31/2014,1,148.5
01/07/1984,621600,174.7,356000,366750,3397000,131.3,2588000,2686500,1984,01/07/2014,2,180.9125
01/14/1984,637900,181.8,351000,364000,3195000,126.7,2522000,2618000,1984,01/14/2014,3,154.50625
01/21/1984,475100,142.5,333000,353000,3239000,128,2531000,2571250,1984,01/21/2014,4,121.3145833333
01/28/1984,448500,123.4,364000,351000,3210000,125.6,2556000,2549250,1984,01/28/2014,5,117.7895833333
02/04/1984,408400,119.2,342000,347500,3134000,123.8,2531000,2535000,1984,02/04/2014,6,118.0770833333
02/11/1984,381500,113,338000,344250,3078000,125.5,2453000,2517750,1984,02/11/2014,7,107.6958333333
02/18/1984,349300,104.4,334000,344500,2958000,122,2425000,2491250,1984,02/18/2014,8,99.5791666667
02/25/1984,329100,95.9,343000,339250,3111000,126,2469000,2469500,1984,02/25/2014,9,98.6265306122
03/03/1984,350500,101.1,347000,340500,3008000,123.2,2441000,2447000,1984,03/03/2014,10,100.6916666667
03/10/1984,344000,99.5,346000,342500,2946000,121.2,2431000,2441500,1984,03/10/2014,11,94.76875
03/17/1984,323500,92.7,349000,346250,2875000,118.5,2426000,2441750,1984,03/17/2014,12,90.3145833333
03/24/1984,317600,91.8,346000,347000,2779000,115.2,2412000,2427500,1984,03/24/2014,13,87.2958333333
03/31/1984,291400,85.4,341000,345500,2707000,112.2,2412000,2420250,1984,03/31/2014,14,90.8916666667
04/07/1984,390300,102.4,381000,354250,2622000,108.1,2425000,2418750,1984,04/07/2014,15,100.3458333333
04/14/1984,330800,92.7,357000,356250,2558000,106.8,2396000,2411250,1984,04/14/2014,16,91.0125
04/21/1984,326500,89.8,364000,360750,2491000,102.4,2433000,2416500,1984,04/21/2014,17,88.7520833333
04/28/1984,309300,82.3,375000,369250,2425000,99.6,2435000,2422250,1984,04/28/2014,18,85.18125
05/05/1984,318900,87.3,365000,365250,2338000,96.2,2430000,2423500,1984,05/05/2014,19,88.0708333333
05/12/1984,312100,84.8,368000,368000,2284000,95.7,2386000,2421000,1984,05/12/2014,20,83.71875
05/19/1984,294200,83,354000,365500,2213000,92.2,2401000,2413000,1984,05/19/2014,21,83.2770833333
05/26/1984,292700,82.8,354000,360250,2054000,88.4,2323000,2385000,1984,05/26/2014,22,80.88125
06/02/1984,268700,75.7,355000,357750,2212000,93,2379000,2372250,1984,06/02/2014,23,84.76875
06/09/1984,333800,90.4,369000,358000,2161000,90.4,2391000,2373500,1984,06/09/2014,24,89.4979166667
06/16/1984,309900,85.9,361000,359750,2140000,90.5,2364000,2364250,1984,06/16/2014,25,88.6270833333
06/23/1984,316800,87.6,362000,361750,2115000,90.4,2339000,2368250,1984,06/23/2014,26,90.2958333333
06/30/1984,329000,91.4,360000,363000,2005000,86.1,2329000,2355750,1984,06/30/2014,27,102.0479166667
07/07/1984,432500,118.3,366000,362250,2343000,98.6,2375000,2351750,1984,07/07/2014,28,122.8708333333
07/14/1984,435900,121.1,360000,362000,2334000,98.5,2371000,2353500,1984,07/14/2014,29,115.3395833333
07/21/1984,396200,110.9,357000,360750,2231000,95.5,2337000,2353000,1984,07/21/2014,30,101.0583333333
07/28/1984,343800,95.9,359000,360500,2203000,94.6,2329000,2353000,1984,07/28/2014,31,93.5145833333
08/04/1984,348100,91.2,382000,364500,2194000,94.1,2332000,2342250,1984,08/04/2014,32,92.3583333333
08/11/1984,328100,86.4,380000,369500,2208000,92.4,2390000,2347000,1984,08/11/2014,33,83.7666666667
08/18/1984,321000,80,401000,380500,2169000,89.8,2416000,2366750,1984,08/18/2014,34,79.9625
08/25/1984,303300,76.8,395000,389500,2142000,89.1,2405000,2385750,1984,08/25/2014,35,77.5104166667
09/01/1984,303500,78.9,385000,390250,1960000,81.3,2410000,2405250,1984,09/01/2014,36,77.93125
09/08/1984,289300,71.9,402000,395750,2120000,87.1,2435000,2416500,1984,09/08/2014,37,75.3979166667
09/15/1984,320700,81.7,393000,393750,2017000,82.9,2434000,2421000,1984,09/15/2014,38,79.9854166667
09/22/1984,313200,79.3,395000,393750,1976000,81.6,2421000,2425000,1984,09/22/2014,39,78.0541666667
09/29/1984,304700,75.8,402000,398000,1980000,80,2474000,2441000,1984,09/29/2014,40,81.9541666667
10/06/1984,373300,92.5,403000,398250,1912000,77.9,2455000,2446000,1984,10/06/2014,41,93.88125
10/13/1984,353200,86,410000,402500,2077000,81.8,2538000,2472000,1984,10/13/2014,42,83.7458333333
10/20/1984,378700,86.4,439000,413500,2094000,82.8,2529000,2499000,1984,10/20/2014,43,89.5875
10/27/1984,380500,89.6,425000,419250,2151000,83.6,2574000,2524000,1984,10/27/2014,44,91.0604166667
11/03/1984,413400,97.6,423000,424250,2159000,83.7,2578000,2554750,1984,11/03/2014,45,101.4520833333
11/10/1984,397500,101.2,393000,420000,2188000,86,2545000,2556500,1984,11/10/2014,46,95.6854166667
11/17/1984,370800,96.9,383000,406000,2105000,79.6,2645000,2585500,1984,11/17/2014,47,108.5583333333
11/24/1984,387000,90.2,429000,407000,2658000,103.5,2569000,2584250,1984,11/24/2014,48,96.8895833333
12/01/1984,494700,123.5,401000,401500,2547000,100.7,2529000,2572000,1984,12/01/2014,49,128.0395833333
12/08/1984,477900,124.7,383000,399000,2584000,99.8,2589000,2583000,1984,12/08/2014,50,120.1020833333
12/15/1984,443700,114.9,386000,399750,2644000,101.9,2594000,2570250,1984,12/15/2014,51,118.83125
12/22/1984,482300,127.3,379000,387250,2393000,96.2,2487000,2549750,1984,12/22/2014,52,135.4645833333
12/29/1984,527500,139.3,379000,381750,2997000,118.2,2536000,2551500,1984,12/29/2014,1,148.5
01/05/1985,568300,154.1,369000,378250,3428000,132.2,2593000,2552500,1985,01/05/2014,1,148.5
01/12/1985,770000,199.2,387000,378500,3214000,126.4,2543000,2539750,1985,01/12/2014,2,180.9125
01/19/1985,537700,149.8,359000,373500,3174000,128.4,2472000,2536000,1985,01/19/2014,3,154.50625
01/26/1985,478300,130.1,368000,370750,3254000,125.1,2601000,2552250,1985,01/26/2014,4,121.3145833333
02/02/1985,452400,117.1,386000,375000,3287000,124.9,2632000,2562000,1985,02/02/2014,5,117.7895833333
02/09/1985,473300,117.9,401000,378500,3213000,123.2,2608000,2578250,1985,02/09/2014,6,118.0770833333
02/16/1985,404700,103.8,390000,386250,3211000,122.9,2613000,2613500,1985,02/16/2014,7,107.6958333333
02/23/1985,379000,97.3,390000,391750,3320000,125.7,2641000,2623500,1985,02/23/2014,8,99.5791666667
03/02/1985,377300,100.9,374000,388750,3193000,124.2,2571000,2608250,1985,03/02/2014,9,98.6265306122
03/09/1985,389200,101,385000,384750,3135000,121,2591000,2604000,1985,03/09/2014,10,100.6916666667
03/16/1985,360500,93.4,386000,383750,3081000,119.5,2578000,2595250,1985,03/16/2014,11,94.76875
03/23/1985,346700,92.9,373000,379500,2947000,115.3,2556000,2574000,1985,03/23/2014,12,90.3145833333
03/30/1985,329100,85.3,386000,382500,2865000,113.4,2526000,2562750,1985,03/30/2014,13,87.2958333333
04/06/1985,398000,98.3,405000,387500,2777000,108.1,2569000,2557250,1985,04/06/2014,14,90.8916666667
04/13/1985,397500,96.7,411000,393750,2798000,107.6,2600000,2562750,1985,04/13/2014,15,100.3458333333
04/20/1985,351800,89.9,391000,398250,2649000,102.5,2584000,2569750,1985,04/20/2014,16,91.0125
04/27/1985,324700,84.2,386000,398250,2580000,100.7,2562000,2578750,1985,04/27/2014,17,88.7520833333
05/04/1985,335600,86,390000,394500,2481000,96.1,2582000,2582000,1985,05/04/2014,18,85.18125
05/11/1985,339100,86.1,394000,390250,2466000,96,2569000,2574250,1985,05/11/2014,19,88.0708333333
05/18/1985,324900,83,391000,390250,2374000,93.2,2547000,2565000,1985,05/18/2014,20,83.71875
05/25/1985,328500,83,396000,392750,2247000,88.3,2545000,2560750,1985,05/25/2014,21,83.2770833333
06/01/1985,293500,74.7,393000,393500,2402000,92.7,2591000,2563000,1985,06/01/2014,22,80.88125
06/08/1985,368900,91.6,403000,395750,2320000,90.5,2564000,2561750,1985,06/08/2014,23,84.76875
06/15/1985,339200,86.9,390000,395500,2320000,91,2549000,2562250,1985,06/15/2014,24,89.4979166667
06/22/1985,339500,87.9,386000,393000,2300000,90.2,2550000,2563500,1985,06/22/2014,25,88.6270833333
06/29/1985,349800,89.6,390000,392250,2167000,86.5,2505000,2542000,1985,06/29/2014,26,90.2958333333
07/06/1985,409500,103.8,395000,390250,2533000,97.1,2609000,2553250,1985,07/06/2014,27,102.0479166667
07/13/1985,481500,124.6,386000,389250,2514000,99.8,2519000,2545750,1985,07/13/2014,28,122.8708333333
07/20/1985,413700,111.9,370000,385250,2424000,96.2,2520000,2538250,1985,07/20/2014,29,115.3395833333
07/27/1985,358700,99.2,362000,378250,2388000,94.7,2522000,2542500,1985,07/27/2014,30,101.0583333333
08/03/1985,365800,89.8,407000,381250,2390000,94.9,2518000,2519750,1985,08/03/2014,31,93.5145833333
08/10/1985,358200,89.2,402000,385250,2373000,92.5,2565000,2531250,1985,08/10/2014,32,92.3583333333
08/17/1985,319400,80.1,399000,392500,2335000,90.7,2574000,2544750,1985,08/17/2014,33,83.7666666667
08/24/1985,314800,77.7,405000,403250,2287000,89.3,2561000,2554500,1985,08/24/2014,34,79.9625
08/31/1985,317600,77.7,409000,403750,2133000,82.2,2595000,2573750,1985,08/31/2014,35,77.5104166667
09/07/1985,304700,71.6,426000,409750,2251000,86.7,2596000,2581500,1985,09/07/2014,36,77.93125
09/14/1985,332900,81.6,408000,412000,2160000,83.4,2590000,2585500,1985,09/14/2014,37,75.3979166667
09/21/1985,317600,79.3,401000,411000,2061000,82,2513000,2573500,1985,09/21/2014,38,79.9854166667
09/28/1985,301600,75.6,399000,408500,2096000,79.9,2623000,2580500,1985,09/28/2014,39,78.0541666667
10/05/1985,355600,87.9,405000,403250,2086000,78.5,2657000,2595750,1985,10/05/2014,40,81.9541666667
10/12/1985,358000,89.4,400000,401250,2058000,80.1,2569000,2590500,1985,10/12/2014,41,93.88125
10/19/1985,331000,82.8,400000,401000,2197000,83.1,2644000,2623250,1985,10/19/2014,42,83.7458333333
10/26/1985,375700,89.8,418000,405750,2195000,82.6,2657000,2631750,1985,10/26/2014,43,89.5875
11/02/1985,375300,94.2,398000,404000,2229000,83.4,2673000,2635750,1985,11/02/2014,44,91.0604166667
11/09/1985,404100,101.8,397000,403250,2202000,84.3,2612000,2646500,1985,11/09/2014,45,101.4520833333
11/16/1985,380300,95.7,397000,402500,2401000,91.7,2618000,2640000,1985,11/16/2014,46,95.6854166667
11/23/1985,423100,110.8,382000,393500,2182000,84.4,2585000,2622000,1985,11/23/2014,47,108.5583333333
11/30/1985,384700,97.9,393000,392250,2791000,105.8,2638000,2613250,1985,11/30/2014,48,96.8895833333
12/07/1985,504200,126.4,399000,392750,2700000,98.4,2744000,2646250,1985,12/07/2014,49,128.0395833333
12/14/1985,443400,116.1,382000,389000,2750000,102.6,2680000,2661750,1985,12/14/2014,50,120.1020833333
12/21/1985,458200,124,370000,386000,2426000,95.4,2543000,2651250,1985,12/21/2014,51,118.83125
12/28/1985,548200,140.5,390000,385250,2991000,114.7,2608000,2643750,1985,12/28/2014,52,135.4645833333
01/04/1986,547500,151.1,362000,376000,3583000,133,2694000,2631250,1986,01/04/2014,1,148.5
01/11/1986,803900,202.5,397000,379750,3359000,127.4,2636000,2620250,1986,01/11/2014,2,180.9125
01/18/1986,568800,156.2,364000,378250,3108000,123.5,2516000,2613500,1986,01/18/2014,3,154.50625
01/25/1986,395700,115.2,344000,366750,3215000,125.1,2570000,2604000,1986,01/25/2014,4,121.3145833333
02/01/1986,425400,116.9,364000,367250,3171000,125.3,2531000,2563250,1986,02/01/2014,5,117.7895833333
02/08/1986,438100,119.8,366000,359500,3119000,122.4,2548000,2541250,1986,02/08/2014,6,118.0770833333
02/15/1986,374200,104.6,358000,358000,3156000,122.8,2569000,2554500,1986,02/15/2014,7,107.6958333333
02/22/1986,382200,98,390000,369500,3294000,125.5,2626000,2568500,1986,02/22/2014,8,99.5791666667
03/01/1986,381200,101.8,375000,372250,3206000,124.7,2570000,2578250,1986,03/01/2014,9,98.6265306122
03/08/1986,371700,101.5,366000,372250,3145000,120.8,2603000,2592000,1986,03/08/2014,10,100.6916666667
03/15/1986,361600,94.7,382000,378250,3109000,120.1,2589000,2597000,1986,03/15/2014,11,94.76875
03/22/1986,363100,93.8,387000,377500,2996000,115.6,2592000,2588500,1986,03/22/2014,12,90.3145833333
03/29/1986,333300,84.1,396000,382750,2982000,114.1,2614000,2599500,1986,03/29/2014,13,87.2958333333
04/05/1986,366100,96.1,381000,386500,2842000,108.3,2625000,2605000,1986,04/05/2014,14,90.8916666667
04/12/1986,386100,99.4,388000,388000,2773000,107.9,2570000,2600250,1986,04/12/2014,15,100.3458333333
04/19/1986,348700,91,383000,387000,2687000,102.8,2613000,2605500,1986,04/19/2014,16,91.0125
04/26/1986,335100,85.7,391000,385750,2655000,101.1,2627000,2608750,1986,04/26/2014,17,88.7520833333
05/03/1986,333600,85.1,392000,388500,2566000,96.1,2670000,2620000,1986,05/03/2014,18,85.18125
05/10/1986,343800,87,395000,390250,2558000,95.8,2670000,2645000,1986,05/10/2014,19,88.0708333333
05/17/1986,319000,83.2,384000,390500,2499000,93.6,2669000,2659000,1986,05/17/2014,20,83.71875
05/24/1986,321700,83.3,386000,389250,2335000,88.5,2638000,2661750,1986,05/24/2014,21,83.2770833333
05/31/1986,278700,74.6,373000,384500,2490000,92,2708000,2671250,1986,05/31/2014,22,80.88125
06/07/1986,342200,91.3,375000,379500,2407000,90.7,2653000,2667000,1986,06/07/2014,23,84.76875
06/14/1986,324700,88.1,369000,375750,2410000,91.1,2644000,2660750,1986,06/14/2014,24,89.4979166667
06/21/1986,327400,89.1,367000,371000,2380000,90.2,2637000,2660500,1986,06/21/2014,25,88.6270833333
